Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:29:15 PM
Start Time: 00:00:00.000		End Time: 00:01:02.250

EEG-C,EEG-D
256,256
-19.405,-82.966
-7.215,-25.077
4.574,-5.094
10.365,35.037
3.604,18.694
5.012,41.892
9.556,45.074
2.992,-14.387
-7.791,-63.327
-4.896,-21.385
10.310,67.905
13.242,66.842
2.262,-5.402
-3.555,-48.823
-2.170,-30.443
-0.160,8.047
0.681,20.814
2.405,17.395
4.750,19.318
0.094,3.235
-8.215,-35.412
-8.968,-44.701
-2.445,-2.115
3.671,39.950
8.504,36.144
7.540,-4.607
4.068,-44.381
3.966,-35.891
7.151,25.941
6.823,51.232
0.618,2.667
-3.997,-31.482
-4.554,-17.335
-1.069,5.843
4.907,19.576
10.757,23.118
6.628,2.214
-2.990,-38.291
-0.893,-25.876
6.728,20.838
4.855,18.333
-2.406,-6.020
-4.162,3.918
-3.606,10.413
-4.872,-16.200
-1.657,-22.071
6.436,10.358
10.282,27.361
6.837,-6.903
2.536,-36.039
1.793,-15.637
0.727,15.556
0.261,36.372
3.263,28.778
2.694,-24.184
1.490,-37.926
3.475,8.480
4.681,33.102
1.793,2.609
-3.049,-47.397
-0.932,-43.263
5.925,6.092
5.673,29.631
-2.535,10.083
-9.389,-13.592
-9.205,-18.980
-3.146,-11.010
3.882,0.172
7.706,8.285
5.754,8.098
1.389,10.909
-3.037,9.214
-4.132,5.981
0.038,22.566
3.389,38.684
-3.413,19.287
-6.555,2.669
-1.733,-2.083
-0.154,-15.636
0.060,-6.199
0.895,20.113
-0.919,14.655
-2.191,-16.613
-1.273,-26.756
-2.339,-4.863
0.289,22.535
4.184,13.053
0.591,-20.304
-2.912,-23.787
-0.679,7.425
1.776,29.964
-0.410,14.424
-3.905,-28.682
-4.657,-42.648
-2.717,-4.083
-3.733,26.795
-6.433,12.183
-9.104,-10.592
-11.800,-16.570
-9.541,-15.457
-1.559,-14.650
4.263,0.637
1.195,20.749
-5.939,15.330
-6.822,-5.357
-3.858,5.007
-2.539,11.547
0.899,-18.826
3.236,-39.411
0.920,-11.323
-2.575,17.790
-3.233,5.734
-4.414,-5.414
-5.771,2.096
-1.241,9.674
0.735,-4.290
-3.184,-28.179
-6.150,-15.223
-5.854,21.726
-3.070,26.995
-3.621,0.153
-9.348,-15.746
-9.946,-1.506
-4.901,22.706
-4.883,17.859
-7.209,2.011
-3.105,9.622
1.761,18.420
2.287,19.948
-1.490,3.085
-5.490,-27.775
-4.849,-34.679
3.038,8.630
9.058,44.505
9.129,24.259
7.101,-12.569
8.633,-8.517
12.624,4.186
10.507,-1.833
7.269,2.687
7.759,17.529
7.655,19.596
8.455,10.221
7.833,3.645
5.396,9.661
2.683,8.906
-3.419,-17.176
-10.361,-41.663
-11.546,-21.122
-5.312,12.489
3.997,17.015
5.869,-4.028
-1.604,-11.199
-6.170,10.161
0.993,28.720
1.073,18.548
-12.764,-12.823
-17.171,-27.654
-6.789,-9.055
1.307,6.648
-0.879,11.751
-1.290,11.946
9.169,19.732
8.788,10.545
-4.053,-19.861
-9.817,-27.897
-5.047,-6.149
-0.525,12.922
-3.627,11.647
-5.518,6.690
-4.415,2.288
1.377,7.231
1.951,19.286
-1.878,2.666
-5.416,-19.890
-5.827,-17.123
-1.807,-1.996
-2.921,1.131
-5.337,-3.214
-4.492,-8.768
-2.112,-12.357
-1.191,-12.394
-1.662,-6.184
1.134,11.138
2.180,17.576
-2.803,-0.658
-5.930,4.336
-1.537,23.505
0.399,8.335
-4.597,-29.517
-4.989,-33.146
5.478,8.356
11.392,38.892
3.000,23.980
-0.614,-4.363
2.561,-24.823
-3.054,-22.220
-8.161,5.858
-4.452,18.987
1.313,2.911
2.772,-18.056
4.076,-12.691
7.397,4.872
8.339,3.808
9.467,2.633
11.668,15.864
6.747,10.665
3.957,8.087
7.313,15.966
2.957,-11.739
-6.258,-43.830
-4.812,-24.306
4.104,4.618
7.734,1.702
7.496,-0.035
5.301,5.951
1.897,-3.141
-0.421,-20.763
-3.393,-22.897
-4.102,-0.515
3.033,25.366
10.128,18.078
6.929,-8.736
1.877,-18.989
4.886,-7.294
7.248,12.601
1.160,11.278
-6.775,-15.252
-7.636,-22.349
-2.801,-0.882
-0.963,14.754
-3.561,6.497
-3.310,-1.699
-0.839,-10.516
-1.240,-19.977
-2.086,-7.914
-4.088,2.338
-4.613,-9.463
-4.488,-24.419
-8.147,-23.212
-7.810,2.505
-2.349,37.249
-3.465,39.084
-15.074,9.734
-21.716,-11.297
-17.394,-6.649
-11.697,1.702
-7.079,4.621
-10.224,-7.893
-14.649,-29.185
-10.455,-13.406
-2.267,23.411
0.623,24.282
2.172,7.499
2.769,-14.051
-4.951,-36.543
-12.071,-35.051
-3.475,-3.559
10.823,20.350
15.278,7.774
12.892,-13.179
13.154,-3.735
12.614,4.232
9.809,-6.848
12.104,-2.443
18.590,20.724
19.817,22.417
12.284,8.945
6.130,5.309
2.234,2.314
0.582,-0.196
0.262,-2.057
-1.712,-6.062
-2.091,-15.876
0.629,-15.871
4.677,3.887
2.507,24.190
2.454,21.576
4.888,3.392
2.272,3.210
-0.646,19.922
4.161,13.114
10.716,-6.922
9.586,-6.517
6.604,10.587
6.372,17.247
5.460,-0.075
6.517,-16.515
6.617,-5.204
2.386,18.259
3.765,25.213
5.615,6.289
0.157,-16.079
-3.182,-21.246
3.603,-0.137
12.270,33.694
11.619,32.783
5.463,-1.457
4.479,-20.079
13.021,4.574
14.730,9.106
1.726,-18.979
-4.709,-17.895
0.067,9.996
-0.502,15.916
-6.065,1.515
-4.643,-7.380
-0.871,-18.750
-6.496,-24.834
-13.943,-11.661
-6.630,9.217
2.439,11.695
-2.346,1.185
-10.303,-8.702
-10.511,-8.708
-7.863,6.331
-7.869,13.829
-10.111,0.720
-11.316,-9.131
-14.355,-8.707
-17.512,0.306
-15.984,0.199
-8.812,0.226
-5.374,0.862
-9.101,4.556
-7.926,8.043
-5.537,6.542
-9.766,3.765
-10.211,10.082
-3.042,8.046
1.089,-10.515
0.185,-14.635
0.304,3.728
4.236,18.572
9.435,11.909
10.419,3.462
3.198,2.155
-5.460,-4.917
-4.619,4.140
-3.700,11.432
-2.417,12.201
1.096,12.662
-2.809,-2.899
-5.378,-8.560
0.372,6.272
