Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:01:32 PM
Start Time: 00:00:00.000		End Time: 00:01:01.188

EEG-C,EEG-D
1.790,-2.687
-3.260,3.707
-5.521,11.848
-4.923,9.100
-1.797,0.449
2.310,-2.661
6.421,1.187
7.446,3.622
6.741,-3.143
4.229,-4.180
2.534,6.829
-0.640,3.780
-6.707,-16.355
-9.624,-14.093
-7.479,-4.862
-2.841,-16.761
-1.244,-24.340
-4.517,-11.334
-10.341,2.958
-10.506,9.678
-8.631,13.501
-11.512,13.779
-12.011,16.137
-7.360,11.735
-5.796,-5.240
-9.453,-23.130
-7.163,-13.554
-2.482,11.135
2.906,17.381
-0.410,-2.130
-9.330,-13.187
-7.614,1.076
3.945,16.882
10.626,15.078
9.249,7.764
7.786,5.903
7.943,1.134
3.665,-1.479
0.854,-0.445
1.887,-5.849
4.971,-11.744
7.944,-2.742
6.749,11.972
6.069,13.701
6.601,2.216
6.505,-2.053
2.650,3.865
-0.439,8.728
0.546,-1.291
3.396,-10.760
-1.027,-10.509
-6.603,-2.417
-2.036,9.955
-1.336,5.878
-8.914,-7.473
-7.210,2.897
-0.267,17.769
-1.141,7.638
-8.637,-9.127
-6.393,-3.379
2.289,12.135
6.533,15.931
5.145,7.128
2.163,1.982
1.074,2.960
-2.682,3.431
-7.219,4.040
-5.436,-6.295
-1.178,-18.677
1.900,-13.945
-0.241,-3.359
-2.272,2.432
-0.173,-0.111
1.766,-11.213
-1.717,-14.717
-3.410,-1.631
3.875,14.047
10.763,11.855
10.991,3.295
8.616,2.080
3.827,5.857
1.668,4.032
1.842,-1.275
-4.073,-6.156
-9.779,-9.033
-6.830,-7.370
-0.756,0.905
-3.472,5.137
-6.129,8.400
-3.011,12.735
-3.893,5.704
-8.465,-11.498
-7.854,-22.978
-7.341,-24.687
-8.784,-15.931
-6.874,-2.595
-2.853,6.074
-2.764,-7.172
-6.852,-21.436
-6.403,-20.356
-1.818,-5.291
1.190,7.346
0.517,-9.490
-2.587,-31.119
-0.722,-22.904
3.138,-6.304
-2.700,-9.085
-9.638,-9.180
