Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:15:59 PM
Start Time: 00:00:00.000		End Time: 00:01:03.375

EEG-C,EEG-D
-0.381,-12.490
0.038,-17.731
0.011,-4.035
4.253,14.985
8.290,11.039
9.448,5.422
9.478,9.594
5.925,4.606
2.042,-9.758
8.637,5.191
15.802,27.304
9.480,8.792
-1.879,-17.442
-6.793,-11.253
-3.850,5.099
1.047,-7.018
3.641,-21.855
6.432,-10.748
7.531,8.661
7.532,7.129
7.121,-7.593
2.755,-5.436
1.807,0.889
4.438,-8.408
6.953,-10.142
5.641,3.451
1.284,5.454
3.915,2.962
9.961,10.887
7.437,13.475
1.699,8.956
0.478,6.532
-0.738,3.889
-5.254,1.815
-3.987,7.524
0.335,6.507
-1.962,-18.769
-2.999,-20.792
-0.107,2.833
0.803,15.071
-2.493,-6.303
-5.887,-23.521
-4.915,-9.226
1.573,11.457
8.378,18.085
6.545,10.631
1.846,-3.799
-1.287,-14.258
0.658,-4.434
4.334,-2.050
5.223,-19.921
7.004,-16.827
6.445,2.627
2.190,-3.770
0.870,-16.878
0.591,-8.685
1.519,6.709
5.415,6.289
4.941,-11.870
-0.755,-20.552
-4.060,0.189
-4.545,9.208
-2.815,-9.465
1.983,-21.258
3.114,-17.040
0.229,-11.508
0.377,-1.740
1.745,15.843
1.806,21.304
-1.939,4.620
-5.689,-18.059
-4.751,-10.537
-0.925,16.348
0.129,11.313
0.937,-9.081
4.297,-15.443
6.122,-5.574
2.708,-0.075
-6.003,-5.336
-10.157,-2.525
-3.354,7.126
0.400,7.755
-5.300,-0.427
-6.752,0.373
-3.340,15.765
-3.211,17.798
-6.571,3.109
-8.557,-19.028
-6.339,-18.656
-2.516,-9.695
-2.359,-9.334
-6.212,-2.975
-7.603,7.321
-3.398,4.796
-1.645,-6.790
-7.169,-4.793
-8.360,10.125
-1.794,18.141
3.187,17.923
-0.350,2.496
-4.475,-9.779
-2.854,-20.059
1.669,-22.427
4.937,-7.036
4.830,17.412
-1.800,18.968
-6.494,2.189
-3.156,-6.944
-0.962,-8.194
-3.967,-3.377
-6.056,-9.167
-7.272,-12.725
-8.284,-1.363
-4.712,14.320
-0.406,11.024
-1.558,-21.332
-3.012,-31.390
5.348,0.662
9.701,18.470
4.054,7.043
3.000,8.873
0.895,8.762
-4.778,-5.428
-3.483,-6.442
-0.533,-0.929
-1.586,-3.686
-0.344,-3.961
0.574,-3.817
-0.542,-7.371
-1.404,-11.361
-0.899,-8.917
3.054,9.775
4.859,16.447
0.688,-6.002
-3.652,-24.794
0.374,-4.965
6.604,15.433
5.649,4.820
1.355,-8.493
2.310,3.766
3.823,13.564
6.970,14.777
10.120,1.039
8.985,-10.872
4.772,-7.362
2.228,7.361
3.293,19.383
6.221,10.938
6.793,3.426
2.219,1.515
-2.437,-8.508
2.052,-8.764
2.548,-0.800
-5.132,-5.710
-5.699,-10.268
0.097,-0.792
3.606,5.602
4.261,4.616
1.801,-7.931
-3.974,-13.958
-6.667,-13.343
-0.420,-10.923
2.034,7.073
-0.134,22.946
0.599,17.255
2.698,2.769
-0.634,-8.068
-6.060,-6.570
-7.025,-4.077
-3.792,6.230
0.770,7.833
-0.377,-9.782
-2.002,-6.127
1.738,21.125
2.217,30.368
-4.091,17.638
-8.120,5.476
-7.842,-3.727
-6.380,-4.266
-4.502,-9.257
-7.784,-16.644
-14.261,-10.317
-12.108,12.834
-2.852,31.298
1.702,15.194
1.166,-7.001
2.603,-2.480
2.334,-3.246
-5.047,-21.955
-8.012,-19.257
-2.233,10.373
3.395,31.145
2.427,17.354
-0.829,-2.337
-2.179,-3.353
-1.676,-3.409
0.847,-2.569
-1.490,5.026
-4.345,14.519
-3.726,9.834
-4.385,-6.813
-2.980,-12.667
-1.450,-14.465
-5.731,-22.660
-10.681,-11.147
-7.710,12.608
-1.772,15.053
-1.055,-3.255
-2.522,-11.919
1.001,3.540
2.499,16.708
2.346,7.409
2.848,-5.355
0.718,-8.748
-1.697,-11.979
-2.982,-16.470
-2.689,-1.451
-1.845,10.422
-0.164,4.471
-0.996,-12.477
-2.273,-10.109
-0.300,3.547
1.216,-0.548
-3.592,-11.835
-9.432,-12.203
-4.933,-0.578
-0.576,8.024
-4.736,6.675
-4.721,6.628
3.705,9.083
8.889,5.942
2.457,2.099
-6.114,6.344
-7.467,13.338
-3.161,18.091
-0.482,9.756
-2.973,-1.247
-5.666,-2.505
-3.212,-5.475
5.534,-5.182
8.115,-0.813
-0.075,3.514
-8.545,2.656
-9.840,1.550
-8.725,13.789
-10.428,13.801
-11.536,-2.001
-9.959,0.293
-8.302,12.915
-5.491,15.390
-0.570,15.030
3.090,14.553
0.893,4.839
-2.652,1.148
-5.556,14.835
-9.632,14.590
-7.357,7.432
3.095,22.865
7.041,21.555
-2.131,-0.922
-9.088,-13.633
-8.662,-12.069
-4.630,-10.903
3.696,-8.932
9.068,-9.360
8.306,-8.031
6.763,3.058
8.485,9.158
12.131,8.574
12.602,13.298
12.675,13.054
11.204,1.221
8.272,-8.519
7.324,-10.274
10.043,-2.415
11.200,11.400
7.945,19.764
6.182,15.373
6.494,5.487
7.853,8.429
9.717,13.488
9.575,3.065
7.227,-14.797
5.171,-25.532
6.364,-25.308
9.050,-15.114
8.270,-12.809
7.500,-12.758
11.040,-0.963
