Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:50:39 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
4.016,5.336
1.978,0.088
-1.572,-31.322
-4.213,-46.714
-3.754,-28.055
-0.562,-4.432
1.011,4.281
1.468,9.455
6.822,17.621
7.286,19.340
-4.979,-4.944
-12.685,-28.611
-7.202,-22.494
0.623,4.901
-1.564,18.127
-5.992,0.498
-3.252,-1.042
-2.774,4.201
-4.973,1.313
-4.780,-1.889
-3.192,-20.890
-1.724,-31.438
-0.977,-15.367
-0.547,11.431
-1.840,21.541
-5.429,9.356
-8.340,-16.215
-9.134,-36.557
-4.451,-28.035
5.006,2.011
10.707,20.526
8.170,12.175
2.557,-3.108
0.277,1.169
1.385,19.838
5.347,22.176
8.184,2.637
2.592,-15.968
-3.750,-22.427
-2.447,-12.600
0.381,-11.353
1.173,-14.267
2.425,3.887
0.705,10.223
-2.579,-3.155
-3.742,-9.179
-0.604,5.762
4.809,18.273
6.461,12.959
3.902,7.541
0.209,10.973
0.678,13.526
5.569,13.521
7.312,2.472
-0.771,-5.334
-12.768,-15.003
-18.728,-27.054
-16.840,-16.169
-8.477,19.652
2.216,33.986
-0.242,5.753
-8.232,-20.639
-5.300,-11.616
0.967,5.874
5.200,13.782
4.791,9.406
-1.147,-5.554
-4.353,-4.379
-1.095,9.867
0.384,7.209
-5.211,-10.769
-7.877,-13.734
-3.016,8.704
-0.539,20.934
-1.627,10.185
0.759,5.901
4.499,0.880
3.671,-1.090
2.924,12.241
4.267,17.886
0.200,-3.831
-2.176,-15.328
0.981,10.114
2.535,15.844
-0.530,-17.262
-3.705,-29.379
0.889,3.847
6.837,32.531
5.450,15.966
0.722,-0.612
-2.688,4.391
-4.250,2.151
-3.033,-7.957
-4.780,-10.290
-10.374,-3.947
-8.920,5.286
-4.723,7.757
-6.881,2.378
-12.521,-8.813
-14.822,-18.433
-9.372,-14.721
-1.441,9.534
3.071,36.767
3.683,31.509
-3.307,-6.542
-8.599,-19.907
-5.627,-12.312
0.823,-10.422
1.421,-12.307
-0.791,-10.162
-0.223,0.276
-1.845,11.332
-5.888,11.442
-4.545,9.277
-2.539,6.358
-4.092,-17.615
