-1.601,9.479
1.935,28.247
0.661,44.790
2.541,66.325
1.799,28.166
0.443,18.147
-1.683,-1.850
-4.667,-42.639
-3.019,-41.442
4.655,18.694
10.665,61.139
8.842,36.237
3.315,-17.324
1.030,-34.365
0.028,-11.633
0.950,20.271
2.892,33.074
4.397,16.877
6.767,5.766
6.689,-7.475
1.671,-21.486
-1.234,-9.313
0.428,29.737
5.083,36.677
2.142,-11.127
-3.743,-43.027
-4.373,-30.723
-2.547,-9.939
-1.494,-1.222
2.220,1.480
6.433,-11.775
6.253,-18.511
4.649,0.419
0.764,9.720
-4.175,-5.978
-3.998,-17.144
-0.688,-5.702
-0.673,11.780
-4.225,17.058
-5.882,11.873
-4.217,6.722
-3.158,2.949
-0.713,2.688
2.247,3.003
-2.720,-4.116
-9.705,-3.103
-4.217,8.041
3.168,12.588
4.588,14.042
5.781,17.612
7.513,24.865
10.697,28.719
7.864,-9.939
3.936,-56.319
6.969,-36.281
11.494,23.961
9.930,33.349
4.122,-9.156
3.065,-30.242
9.260,-4.366
15.524,20.740
14.758,13.155
9.224,-0.174
5.821,-8.606
4.247,-22.919
6.292,-26.166
7.898,-22.602
3.737,-17.939
-0.882,-8.680
-5.312,-10.337
-11.982,-29.007
-13.143,-31.031
-10.567,-15.620
-14.778,-10.571
-19.597,-15.030
-17.019,-16.099
-13.063,-2.691
-9.794,10.524
-3.765,13.794
0.028,1.433
1.643,-14.818
3.962,-19.491
10.260,-6.356
16.644,19.474
15.240,40.914
6.106,24.186
-2.805,-14.206
-0.628,-17.744
3.825,-0.192
6.994,15.114
10.625,22.145
6.042,4.171
-2.493,-14.827
-1.678,-0.823
4.379,33.014
7.204,50.014
6.729,31.805
1.639,-4.673
-4.179,-7.797
-7.457,14.630
-6.074,21.967
-3.012,15.134
-4.772,7.893
-5.971,7.572
-1.435,13.968
-0.659,6.853
-1.755,2.536
-1.227,0.446
-0.237,1.287
0.693,4.879
1.217,0.053
2.705,7.617
4.947,16.295
7.864,10.829
8.296,0.856
8.596,1.598
12.895,23.034
12.338,14.763
5.795,-3.512
3.423,-0.950
6.249,0.762
2.033,-8.378
-4.784,1.478
-6.624,6.645
-4.400,-5.733
-4.652,-15.223
-11.420,-14.259
-16.947,0.559
-11.826,12.094
-4.230,5.385
-2.813,-7.282
-0.136,-1.712
4.712,12.565
2.060,12.028
-4.223,-4.154
-7.736,-16.339
-4.534,-14.950
5.351,-3.649
11.900,24.225
9.020,33.378
-0.162,-0.783
-8.681,-22.660
-7.841,-11.513
1.184,8.112
4.401,12.580
0.105,13.824
-2.214,20.380
2.722,30.052
8.244,30.346
7.421,18.781
3.116,-14.372
2.506,-39.640
7.142,-11.015
9.370,35.657
3.159,37.321
-2.846,2.246
-1.863,-14.392
1.545,6.074
2.182,27.855
-0.806,27.415
-1.499,6.958
4.810,3.269
7.412,10.922
-0.176,-3.745
-6.275,-20.781
-4.125,-3.923
2.859,26.787
6.158,21.154
5.888,-10.631
9.754,-13.725
14.228,14.922
12.382,33.039
4.122,19.288
