1.096,2.658
-4.205,-6.000
-6.366,-1.433
-3.259,2.845
-0.048,7.192
0.919,6.434
0.632,10.123
-1.289,15.070
-0.023,8.877
2.694,-6.929
1.062,-8.348
-2.215,3.153
-3.601,0.952
-5.708,-13.253
-7.667,-20.672
-7.254,-23.109
-4.324,-24.561
0.011,-27.804
6.917,-26.661
13.103,-16.900
13.199,-7.671
10.885,0.616
8.501,6.266
4.755,5.975
1.870,4.679
1.620,4.340
-0.341,-2.709
-3.600,-8.240
-3.692,-3.740
-2.158,5.499
-1.632,8.441
-4.104,-1.303
-8.154,-14.362
-8.564,-13.919
-5.258,1.342
-3.723,7.623
-3.290,0.676
-3.219,-3.963
-3.001,-2.216
-2.587,3.030
-6.367,-0.831
-10.552,-4.916
-8.044,-1.165
-1.611,2.607
-0.970,-1.107
-6.011,-10.140
-9.726,-9.621
-9.454,-0.984
-6.279,4.841
-3.957,-2.572
-4.155,-11.693
-4.059,-9.189
-1.401,-2.375
-2.993,-1.879
-8.140,-13.287
-10.019,-24.386
-5.236,-18.311
0.657,-3.522
-0.245,-2.724
-7.104,-16.306
-10.879,-21.392
-8.859,-14.068
-4.994,-13.315
-2.155,-19.515
-1.853,-14.549
-4.305,-7.308
-5.511,-6.892
-5.392,-12.605
-4.624,-14.816
-3.974,-11.719
-4.627,-7.701
-6.110,-9.081
-7.206,-11.927
-7.686,-11.412
-5.566,-9.453
-2.927,-7.332
-3.425,-10.169
-5.124,-15.426
-4.737,-10.973
-2.344,-5.793
-0.496,-6.907
-0.506,-12.402
-2.211,-16.672
-3.570,-14.112
-4.663,-9.501
-2.582,-2.449
4.119,0.428
7.841,-5.577
5.785,-11.923
3.274,-7.723
3.783,2.664
5.792,10.402
5.128,13.857
0.331,9.820
-4.688,2.871
-1.865,9.228
5.378,15.349
5.129,12.174
1.597,10.078
1.166,7.065
1.259,2.052
0.561,4.679
0.699,13.558
1.265,14.223
0.313,8.044
-2.103,3.061
-2.868,0.516
-0.891,8.771
1.834,20.566
1.372,15.355
-0.419,3.273
-0.176,6.201
-0.866,9.886
-0.848,5.073
2.508,1.939
5.574,8.922
4.747,17.575
0.924,15.563
-1.314,11.426
-0.021,8.727
1.216,5.307
1.237,4.051
3.074,0.096
6.371,2.164
4.640,3.338
-1.128,-0.139
-4.860,-3.934
-5.191,-6.107
-2.374,-2.161
3.402,7.852
5.992,12.417
2.820,6.233
1.252,1.388
3.111,5.280
4.733,11.187
4.383,13.636
1.712,12.352
-1.450,5.163
-2.262,-1.935
0.025,2.773
4.800,14.552
7.225,16.139
5.612,11.443
3.272,4.777
3.543,1.089
5.222,3.702
5.148,7.512
4.087,13.306
1.189,10.230
-3.359,7.418
-4.958,9.799
-1.400,5.736
1.452,-1.769
0.248,-1.923
0.194,7.530
2.167,11.753
3.665,6.453
3.802,-1.047
2.687,1.047
1.842,6.986
1.682,5.891
1.791,1.967
2.541,7.080
3.793,8.184
4.444,2.828
4.145,0.538
5.721,1.688
5.779,3.717
6.234,7.002
6.532,6.914
2.159,4.060
-1.027,5.839
0.788,10.939
