Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
4.190,10.484
0.618,8.872
3.135,7.133
6.888,14.177
5.576,11.217
4.889,12.349
0.246,9.420
-10.446,-12.627
-12.148,-27.279
-0.778,-15.268
8.522,0.287
10.237,-4.059
12.385,-4.999
12.668,-0.206
6.056,-3.318
1.162,-8.885
8.954,2.138
16.806,18.217
12.883,21.313
3.788,9.286
-1.667,-1.478
0.291,6.797
10.030,17.284
15.753,5.726
10.682,-13.766
2.722,-14.796
-2.295,1.320
-3.033,10.950
-0.510,8.627
0.270,5.899
-0.769,0.452
2.953,-10.610
9.167,-8.598
8.972,3.250
6.952,2.309
7.758,-0.184
5.888,6.248
2.459,7.705
1.294,6.362
3.815,7.495
6.684,13.835
6.799,19.190
2.863,11.654
-3.854,-3.497
-3.209,-9.021
4.029,-1.592
11.011,7.829
10.080,12.713
-0.474,7.752
-7.515,-5.236
0.014,-5.306
9.098,2.266
9.482,4.982
8.061,6.854
6.390,8.704
2.737,2.421
-1.148,-15.775
-2.723,-15.751
0.499,-0.348
3.429,10.303
5.178,19.800
8.118,19.776
5.102,-5.223
1.017,-14.566
7.075,7.646
10.376,18.610
3.956,7.343
1.908,2.699
7.796,3.004
14.198,1.955
16.595,8.433
12.173,14.834
6.951,11.820
5.486,5.735
1.869,-0.273
-0.271,-0.160
2.542,-5.240
3.008,-12.070
-0.664,-7.195
-1.615,7.828
-0.065,16.752
0.489,9.736
0.914,2.150
-0.165,0.060
0.216,-8.528
0.958,-7.677
-1.670,-0.258
-3.944,-2.230
-3.359,-5.055
-3.746,-0.878
-6.307,-6.201
-8.943,-7.468
-7.089,-1.866
-2.076,-0.735
2.140,-4.219
3.151,-6.157
2.758,-5.050
4.658,-0.237
6.815,8.116
3.902,9.100
-3.747,1.571
-8.358,-2.032
-4.338,5.418
2.724,9.277
6.184,9.755
5.881,10.724
2.489,3.326
1.321,-2.384
3.946,1.780
3.236,-4.491
2.571,-5.219
4.199,3.372
3.839,8.981
-0.062,-2.453
-6.312,-14.451
-5.904,-10.541
-1.064,-4.136
-1.758,-0.245
-6.754,-5.385
-8.947,-9.889
-5.918,-2.491
-0.041,4.903
-1.232,-4.488
-7.183,-10.736
-5.689,2.119
0.952,9.107
3.710,1.163
5.125,7.122
5.759,17.170
2.732,9.534
0.404,-6.257
2.597,-10.138
5.987,1.963
5.643,9.436
4.626,9.335
5.678,11.282
6.743,3.577
2.864,-3.286
-2.176,0.984
-0.845,3.365
4.168,-1.410
2.583,-9.849
-1.855,-10.272
3.855,2.523
7.059,9.301
1.628,6.133
-1.639,8.446
-0.043,10.714
2.903,4.916
3.562,1.103
5.080,8.269
6.510,3.972
5.116,-7.163
3.169,-15.823
7.352,-6.791
14.947,15.371
10.910,24.565
2.888,19.594
2.682,2.609
4.945,-11.714
4.638,-10.116
2.382,-1.275
1.796,-1.018
4.387,4.222
5.829,16.197
5.414,19.750
3.449,14.468
1.389,-1.012
1.615,-15.052
4.387,-14.160
5.778,-3.363
6.103,-0.781
8.108,-0.501
8.537,15.462
2.603,10.650
-4.606,-9.681
-5.984,-8.291
-1.505,-2.738
1.505,-8.220
0.238,-6.523
0.920,5.899
2.452,0.904
3.302,-11.650
4.848,-7.730
6.018,5.719
4.532,8.392
-1.881,3.799
-5.839,19.273
-1.095,25.645
3.397,6.061
1.658,-0.027
0.709,-3.298
3.342,-13.762
7.046,-8.436
6.533,4.106
2.721,5.601
1.766,-5.121
-0.398,-11.751
-3.285,-4.682
-1.072,0.852
2.041,0.241
-0.690,-2.671
-0.364,3.245
5.167,11.638
5.025,1.021
