Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:34:47 PM
Start Time: 00:00:00.000		End Time: 00:01:01.813

EEG-C,EEG-D
-1.064,3.630
-1.950,2.769
2.578,2.563
7.271,5.719
6.879,10.549
1.710,12.579
-1.498,8.622
-0.386,1.720
1.108,4.329
0.865,13.186
0.007,15.399
3.105,12.287
5.726,8.606
2.725,6.855
-0.282,10.162
3.206,13.968
2.926,7.315
-5.713,-8.045
-9.945,-11.609
-6.172,-0.802
-3.520,5.320
-5.204,-0.051
-9.302,-6.528
-10.989,-5.035
-6.674,-0.620
-2.408,-0.314
-1.673,-2.550
-2.158,0.105
-3.052,3.432
-2.950,1.625
0.290,2.318
2.882,0.528
1.114,-0.563
-2.412,-3.549
-3.701,-12.331
-1.657,-12.977
-0.056,-3.123
-2.560,0.577
-4.405,-3.158
-2.427,-3.718
-1.262,-1.932
-0.399,3.001
1.797,8.897
4.585,11.763
6.840,13.829
4.559,7.624
0.480,-3.058
1.097,-2.914
1.595,1.585
-2.983,-1.516
-4.077,-1.737
1.956,3.108
5.302,4.847
0.703,2.867
-4.277,0.362
-5.087,1.879
-6.044,7.470
-8.879,4.671
-7.702,-2.332
-5.127,0.531
-4.793,2.979
-7.917,-3.841
-11.210,-8.955
-9.072,-5.602
-1.552,0.652
3.624,0.762
0.042,-2.959
-7.313,-4.195
-8.357,-2.832
-4.404,1.512
-3.938,1.144
-6.026,-3.062
-4.398,-2.842
-0.140,0.223
1.033,-4.506
-0.437,-10.326
1.117,-5.488
5.709,2.925
7.816,3.181
4.107,-3.649
-3.187,-5.327
-7.237,-2.035
-3.895,3.471
1.548,8.008
2.792,6.175
2.988,6.729
3.855,1.588
6.110,-5.995
7.420,-1.670
4.958,9.768
1.089,15.412
0.189,8.847
1.779,2.166
3.169,5.901
4.465,12.051
4.342,7.172
0.506,-4.376
-0.900,-4.615
3.138,0.722
8.076,3.077
6.556,2.731
1.705,3.331
-0.229,7.103
-2.099,3.583
-3.095,-4.250
0.751,-3.431
4.676,0.073
4.081,5.253
1.255,4.290
0.880,-0.892
5.319,-0.406
7.478,-4.439
6.090,-7.542
3.510,-1.177
-1.406,-0.432
-5.042,-6.862
-1.200,-5.892
3.392,1.013
1.701,-1.492
1.105,-6.213
3.975,-0.494
5.607,4.390
3.544,1.585
-1.458,-0.888
-2.955,-1.743
0.682,-6.406
2.872,-7.276
4.367,0.755
6.898,5.160
4.985,-2.097
-1.549,-5.227
-3.221,0.628
0.382,5.067
4.302,6.643
3.979,5.300
-0.114,1.233
-5.002,0.787
-8.588,-2.201
-9.512,-18.302
-3.939,-33.217
3.760,-30.600
7.816,-21.863
12.871,-17.702
19.117,-15.169
19.250,-5.316
14.102,7.344
10.839,16.284
13.326,20.828
10.904,23.863
1.248,19.017
-4.439,7.447
-3.415,2.944
-3.051,1.829
-5.625,1.901
-6.524,7.030
-4.002,14.654
-2.532,13.023
-1.404,6.649
-0.484,4.899
-0.177,9.490
-1.155,13.899
-5.241,12.177
-8.257,7.919
-5.536,10.391
-0.423,11.321
0.469,1.207
0.061,-5.991
-1.911,-3.189
-3.726,-0.083
-1.281,2.445
1.256,3.656
1.314,0.223
-1.982,-3.041
-5.915,-2.558
-7.121,-1.977
-5.240,-1.416
-2.135,1.272
-0.988,-3.557
-2.695,-16.671
-3.509,-20.335
-3.242,-13.012
-4.173,-5.176
-5.371,-3.225
-4.015,-8.247
-3.029,-11.317
-2.453,-7.433
1.275,-5.097
4.276,-9.689
2.298,-11.310
-2.188,-11.194
-5.499,-16.530
-4.441,-16.704
-4.189,-8.749
-8.661,-4.108
-9.677,-3.853
-6.946,-6.480
-6.297,-11.768
-5.708,-11.402
-2.900,-8.686
-1.910,-11.580
-3.285,-12.863
-4.535,-10.849
-4.527,-12.101
-4.822,-9.134
-4.781,-8.773
-3.727,-15.018
-3.565,-15.240
-5.566,-8.209
-4.055,-1.584
-0.278,1.182
1.661,1.997
2.193,3.887
3.996,4.303
6.727,2.208
6.612,6.091
4.281,12.591
3.822,13.072
3.458,7.379
1.461,-5.893
0.087,-8.776
0.103,3.846
2.543,9.781
5.778,3.947
4.846,-0.666
1.087,-1.987
0.058,-1.524
0.354,-0.045
-1.522,0.587
-1.457,0.468
0.493,1.452
2.397,4.186
3.766,5.783
1.840,-1.588
0.786,-1.749
3.516,7.514
5.435,7.778
4.982,4.172
4.698,4.792
5.941,9.172
5.393,11.763
1.503,11.323
-1.957,6.875
-2.694,6.952
-1.104,13.970
0.567,8.378
1.132,-1.848
0.318,-2.843
-2.899,3.224
-5.177,5.803
-5.089,-1.266
-4.379,-5.224
-4.218,-3.495
-5.819,-7.194
-4.796,-4.284
1.581,5.995
6.692,6.726
4.575,3.581
0.285,0.773
-1.201,-5.402
-1.986,-9.217
-2.999,-7.581
-2.607,-5.635
0.285,-3.335
1.987,-4.402
1.977,-0.756
2.906,5.308
2.723,-4.787
1.956,-16.847
1.506,-10.860
-1.272,-1.851
-6.027,-4.074
-5.723,-6.446
-1.394,-2.655
0.372,4.401
-0.049,2.410
0.959,-3.672
4.474,-0.526
3.741,3.545
-2.459,-6.300
-3.391,-9.136
-1.074,1.976
-1.451,5.305
0.052,2.241
4.330,5.645
4.595,8.785
-0.130,4.179
-1.463,2.195
2.781,8.226
6.137,5.242
5.334,-2.626
3.478,0.997
1.964,5.563
-0.681,3.920
-2.430,4.319
-1.929,3.353
-3.038,-0.802
-6.250,-0.429
-5.466,3.183
0.125,11.026
3.859,9.262
2.415,-2.358
0.955,-8.446
1.585,-2.678
1.704,4.213
0.414,3.858
-0.839,3.013
1.550,5.900
5.643,6.688
3.680,4.512
-1.231,3.615
-1.322,6.352
3.299,7.947
4.018,2.612
-0.939,-5.329
-1.426,-2.655
1.122,4.081
-1.468,3.243
-6.752,-1.105
-7.403,0.337
-3.397,6.994
1.911,11.975
3.426,9.249
3.686,1.365
6.017,1.206
5.121,-0.784
-0.401,-9.411
-2.932,-9.776
-0.578,2.361
-0.140,10.389
-3.484,4.301
-3.520,-2.170
-0.781,0.035
-2.330,2.418
-5.889,-1.325
-4.003,-6.359
0.741,-5.497
0.510,-4.047
-3.669,-7.453
-7.315,-10.253
-4.840,-4.883
-1.619,0.092
-1.267,3.095
0.177,6.515
2.994,5.761
5.143,8.482
4.742,12.792
4.512,8.682
7.035,9.023
8.290,11.453
3.797,7.433
-1.251,4.877
0.510,6.673
3.439,9.083
-0.525,7.905
-4.722,3.669
-1.478,2.676
1.879,3.296
-1.906,3.461
-7.196,-3.347
-6.689,-10.048
-1.987,-14.120
1.803,-22.882
6.272,-28.889
14.785,-21.997
21.646,-7.604
18.304,1.207
9.520,7.285
4.558,15.121
4.704,19.623
5.327,17.590
5.391,12.686
6.283,11.576
7.131,8.179
8.330,2.290
6.306,5.233
-0.575,9.164
-4.166,10.593
-1.090,10.633
2.228,5.304
2.751,1.504
0.894,2.628
-2.652,6.117
-5.705,10.123
-4.860,8.323
0.141,8.148
4.332,6.487
4.575,-3.771
1.793,-11.522
0.800,-6.833
0.667,-0.408
-2.670,-7.373
-5.765,-14.249
-5.269,-12.783
-1.933,-5.620
-0.677,-3.526
-0.101,-7.700
1.306,-3.603
-1.775,-0.471
-10.458,-9.092
-14.765,-19.466
-10.170,-17.375
-3.019,-3.211
0.280,7.788
-2.975,2.245
-8.112,-7.561
-9.217,-9.412
-6.711,-4.753
-4.283,-3.136
-4.893,-3.543
-5.263,-2.374
-3.356,-0.777
-2.726,-3.158
-2.640,-4.977
-1.049,-3.336
-1.409,-2.591
-5.401,-6.187
-6.936,-6.984
-4.480,-6.789
-2.002,-5.214
-2.304,1.485
-3.123,2.131
-1.689,-2.916
-0.246,-9.908
1.240,-13.194
2.414,-8.754
2.480,-2.313
1.913,1.876
1.444,-2.366
2.079,-7.055
3.218,-2.172
3.519,2.863
3.525,3.441
2.145,-1.587
0.738,-0.671
1.741,5.365
2.940,2.839
2.614,-0.500
-0.770,3.704
-2.744,8.470
-0.461,5.389
0.509,0.205
-1.106,2.178
-2.236,5.506
-1.547,5.671
0.580,2.071
1.135,-1.317
1.474,2.198
3.231,3.300
2.892,-0.319
-1.346,1.608
-1.927,9.330
-0.019,8.214
-0.628,6.309
-0.433,7.652
1.485,5.527
0.953,4.575
-0.548,6.178
-0.642,6.807
0.609,8.291
0.882,6.967
2.344,2.567
5.220,6.083
3.330,9.014
1.347,8.392
2.579,0.675
3.412,-5.430
2.215,-6.144
-0.076,-7.015
-0.777,-7.034
-0.518,-3.658
-1.999,-2.871
-1.530,-0.059
-0.624,-2.071
-2.269,-9.896
-3.300,-8.808
-3.331,-3.762
-2.363,-3.815
-0.682,-7.355
-0.443,-9.096
-1.447,-4.303
-1.827,1.893
-2.531,3.108
-1.559,1.383
2.929,-1.233
9.014,1.613
8.650,4.030
2.705,-0.734
-3.809,-7.272
-6.491,-4.370
-5.160,-0.314
-3.165,-3.929
-2.521,-10.261
-2.466,-8.136
-1.114,-1.812
0.094,4.020
-2.721,2.007
-6.018,-3.399
-6.124,0.808
-5.223,3.088
-3.913,-2.306
-4.219,-6.561
-4.256,0.308
0.866,12.317
6.492,11.477
2.827,0.737
-1.613,-0.095
0.215,1.941
2.032,0.697
-0.125,-0.243
-2.221,5.058
0.453,10.282
4.149,4.522
4.562,-3.322
3.776,-5.745
3.016,-3.563
1.951,-2.533
2.114,-1.912
1.134,-1.320
-0.068,-3.242
1.396,-4.000
1.585,-1.063
-1.365,-0.223
-2.258,-1.315
-1.418,-1.253
-4.265,-1.191
-7.250,-2.418
-5.208,2.084
-0.100,5.645
5.278,2.319
5.865,-0.333
4.393,0.667
2.754,-1.468
1.105,-7.046
-0.471,-4.128
-2.109,1.701
-1.841,1.145
-0.923,-0.809
-1.050,-3.859
0.395,-0.670
3.313,3.243
4.121,-0.607
3.268,-3.985
2.205,1.159
1.597,3.978
0.370,-0.548
-0.119,-1.160
-0.154,-0.843
1.578,1.278
3.024,3.177
3.356,3.922
3.234,1.418
3.414,2.611
7.412,3.071
8.158,-0.595
2.301,-6.299
-1.552,-3.351
-1.326,0.260
-2.397,-1.051
-8.627,-2.748
-13.456,-6.756
-9.815,-11.927
-3.148,-16.639
1.515,-21.574
5.472,-20.152
9.937,-17.651
15.068,-16.723
16.080,-7.140
11.328,2.435
5.993,0.733
3.878,2.156
3.417,12.126
1.693,11.133
-1.755,0.288
-4.019,-0.746
-3.362,5.562
-2.360,5.355
-1.266,2.583
-1.712,6.988
-4.298,11.244
-6.660,14.464
-7.841,10.406
-7.875,3.427
-4.608,3.851
0.054,1.968
1.733,-5.060
1.799,-4.530
1.031,2.156
-1.365,2.928
-4.837,-0.553
-4.432,-1.842
0.197,-0.136
0.227,-6.213
-4.266,-6.820
-6.291,1.530
-5.544,1.049
-3.135,-7.325
-1.441,-10.918
1.323,-8.788
4.714,-6.888
1.264,-4.533
-7.393,-1.398
-11.014,-1.353
-6.572,-3.067
-2.342,-2.056
-2.373,-1.647
-3.277,-1.399
-2.017,6.607
-1.684,5.753
-2.662,-9.125
-2.788,-10.764
-1.997,1.732
-3.410,2.674
-7.684,-5.906
-9.225,-6.290
-5.000,0.692
-0.170,-1.400
1.486,-2.556
0.263,2.331
-2.404,3.542
-3.708,-1.008
-2.431,-9.945
0.846,-11.336
4.297,-3.969
4.859,2.268
1.714,1.927
-0.753,-2.476
-0.670,-5.311
-2.100,0.761
-0.972,3.815
6.779,3.818
11.057,5.781
6.670,3.304
1.960,-3.227
2.600,-1.717
5.946,7.893
8.303,11.834
8.651,8.503
5.525,5.474
2.612,8.199
3.493,8.674
5.240,4.494
6.064,6.173
7.054,6.460
6.219,3.886
2.058,1.030
1.666,3.807
6.726,14.680
9.690,19.048
5.225,9.042
2.029,6.090
3.468,13.437
4.013,12.315
3.311,7.597
6.202,11.249
8.947,12.731
6.558,7.615
2.317,4.354
1.851,12.152
8.302,22.351
11.482,19.376
5.334,11.231
1.630,7.947
4.733,8.698
9.196,13.025
12.130,22.961
11.471,27.488
8.533,24.089
5.387,21.375
3.235,13.815
2.792,6.254
4.115,7.599
4.293,10.743
4.578,15.013
5.943,16.972
3.607,11.175
-0.548,3.200
0.660,3.174
3.275,10.093
2.060,9.989
0.208,6.594
0.636,10.290
0.899,10.453
0.755,5.066
0.163,1.852
-2.969,0.590
-4.188,4.347
0.606,5.247
4.938,-1.530
3.259,-7.103
-0.553,-1.452
-0.609,10.763
-0.212,11.340
-1.639,5.425
1.028,9.083
5.126,9.062
4.511,2.695
0.396,-0.331
-4.466,5.785
-5.259,13.291
-2.619,11.107
-1.346,0.324
1.040,0.032
3.421,10.818
0.587,10.948
-2.293,-0.563
-0.042,-5.657
1.465,-1.650
-3.029,-4.431
-6.814,-8.045
-5.199,-1.226
-4.954,0.878
-6.585,-7.832
-5.282,-12.008
-5.370,-11.026
-7.028,-9.552
-4.367,-1.036
-0.720,3.950
-2.562,-3.864
-5.322,-11.725
-5.345,-17.682
-5.299,-19.691
-6.984,-15.065
