Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:18:08 PM
Start Time: 00:00:00.000		End Time: 00:01:02.125

EEG-C,EEG-D
-1.431,1.310
-3.771,0.586
-8.243,-6.225
-9.112,-8.581
-2.144,-3.312
3.155,0.875
-0.350,-0.193
-3.811,1.537
-3.609,5.032
-4.479,5.303
-1.680,2.054
0.840,0.747
-1.232,-1.700
-2.087,-4.046
0.121,-1.706
-0.642,3.385
-4.177,5.698
-4.640,5.724
-5.036,3.245
-4.563,0.255
-1.993,0.233
-0.707,4.161
2.400,4.339
8.544,1.824
12.498,5.660
9.173,9.330
0.924,4.818
-5.511,-2.293
-4.996,-3.756
-0.974,3.410
1.176,6.577
2.532,5.852
1.045,5.757
-1.985,-0.510
-3.788,-6.367
-6.096,-7.700
-3.124,-2.293
0.780,1.613
1.157,1.614
-2.117,-1.151
-6.559,-4.122
-2.617,-0.083
1.927,3.374
-4.850,-2.856
-6.947,-6.718
3.023,-3.001
6.682,1.807
0.908,3.859
-0.684,4.809
3.111,8.551
6.029,7.865
7.256,1.676
4.352,1.078
-3.197,6.089
-5.035,4.698
0.153,2.107
2.947,2.074
2.308,3.264
4.344,6.406
9.820,11.636
8.338,7.683
1.078,3.413
-0.820,4.629
4.203,3.993
6.544,-1.044
1.818,-3.329
-3.152,0.975
-1.508,4.253
3.171,-0.087
3.303,-5.366
0.864,-3.357
1.506,-4.295
2.603,-11.813
-0.244,-16.049
0.761,-7.612
0.402,-4.224
-4.443,-7.896
-4.585,-10.388
3.710,-9.288
10.668,-5.544
6.625,-4.484
0.778,-5.866
0.668,-4.619
2.698,-1.401
-0.828,-2.161
-5.286,-4.597
-3.784,-3.305
-1.669,-6.046
-3.294,-8.448
-5.819,-6.514
-4.221,-7.075
-0.968,-5.518
-1.406,-4.967
1.396,-5.180
2.516,-3.703
1.611,-0.109
1.315,0.982
0.716,-1.660
0.537,-6.170
-1.057,-4.289
-0.687,0.901
0.013,-1.766
0.050,-6.691
-1.252,-8.633
-4.336,-6.702
-3.121,-2.826
-1.360,-1.409
-2.023,0.300
-5.576,-1.861
-7.151,-2.719
-5.743,-0.988
-4.788,-2.051
-3.971,-1.427
-4.442,3.875
-3.368,1.864
-1.951,-7.947
-3.259,-8.924
-2.517,0.802
4.302,9.786
8.366,8.480
2.833,-0.264
-0.674,-0.492
-1.591,-0.725
-2.035,-4.130
0.715,-2.763
1.571,0.556
-0.052,-1.681
-2.042,-3.251
-2.712,-3.153
1.105,-3.968
-1.251,-4.104
-2.737,-1.794
3.459,-0.576
0.819,-3.330
-8.491,-9.214
-9.027,-16.228
0.184,-21.607
7.198,-27.724
11.804,-30.320
15.433,-20.984
17.426,-5.474
17.941,4.422
19.753,10.261
17.544,17.106
6.742,16.108
-1.439,5.999
-3.366,-0.300
-4.438,-0.810
-7.200,-1.943
-7.945,-0.706
-4.405,5.741
1.545,11.690
3.759,10.965
-1.465,5.377
-4.870,7.266
0.446,8.823
1.040,5.942
-5.037,1.851
-8.398,-3.696
-8.904,-4.177
-10.571,-3.917
-8.906,-3.354
-0.332,-1.089
6.126,-0.537
4.767,0.428
2.792,1.475
-0.196,-0.864
-11.246,-3.368
-18.379,-2.532
-11.642,-1.464
-2.007,-5.583
0.612,-5.069
-3.287,-1.661
-6.107,-3.646
-5.167,-6.149
-4.681,-7.247
-7.482,-10.131
-8.239,-11.132
-3.471,-6.551
2.565,-0.591
5.215,0.320
4.861,-0.920
1.072,-0.508
1.571,4.279
5.491,7.080
0.773,-4.316
-8.949,-13.179
-6.934,-12.067
0.417,-13.854
1.879,-13.479
1.610,-8.421
-2.288,-10.813
-9.277,-15.692
-11.505,-14.542
-10.181,-13.460
-4.345,-8.730
3.898,-1.544
6.099,-4.393
5.650,-8.047
3.285,-11.846
-2.528,-19.676
-0.632,-15.545
5.220,-4.123
5.579,-2.151
1.871,-4.654
-0.079,-3.874
-1.411,-0.659
0.070,1.342
1.035,-1.632
2.620,-2.428
4.224,-0.045
4.201,5.034
4.257,9.881
2.544,5.441
1.607,5.972
5.034,9.843
6.031,6.393
1.202,-0.743
-1.994,-3.441
-1.722,1.260
-5.284,4.219
-7.939,2.393
-3.975,4.277
4.770,12.883
6.694,14.445
-0.835,8.220
-4.937,6.804
-2.799,8.281
-2.334,4.468
-4.428,3.908
-3.949,9.694
0.276,8.155
-0.360,3.019
-2.699,7.781
-2.552,12.026
-6.316,4.699
-9.571,0.121
-6.159,1.485
-1.601,4.894
-1.127,8.536
-1.793,9.532
-3.540,5.150
-2.987,2.536
-0.336,2.506
-3.090,-2.491
-5.951,-2.979
-3.601,3.429
-1.008,6.631
-1.953,5.052
-6.434,-0.578
-3.257,1.163
2.398,5.738
2.012,2.420
-0.815,0.141
0.751,1.964
3.626,2.659
1.931,-1.069
0.047,-0.323
0.338,4.341
0.903,3.717
0.452,-0.496
-4.808,-8.258
-9.793,-11.338
-7.504,-3.293
-3.656,1.275
-5.854,-4.169
-6.303,-5.626
-4.031,-1.964
-2.717,-3.885
-1.181,-6.987
0.833,-2.421
0.131,3.473
-1.425,2.688
-5.445,0.589
-11.949,0.232
-11.062,0.266
-1.589,1.021
5.116,3.498
2.288,2.558
-0.834,-4.103
2.016,-6.049
3.636,0.145
1.252,5.055
4.294,8.571
2.501,3.393
-6.036,-4.714
-4.589,-4.704
6.339,1.071
5.287,2.817
0.145,6.198
1.390,9.276
5.360,6.497
4.118,1.263
-1.298,-3.770
-0.082,-2.644
5.057,0.452
7.965,-4.040
3.331,-9.708
-0.187,-10.541
3.720,-8.851
3.837,-7.832
0.202,-1.298
0.509,3.160
0.676,0.403
1.981,-2.761
1.005,-3.079
-0.169,-0.975
2.787,1.093
4.160,3.121
2.874,3.512
3.494,0.551
4.457,1.669
4.134,6.538
3.580,4.983
6.702,0.601
6.556,-4.897
5.307,-4.081
6.352,2.165
2.529,0.376
-0.241,-3.511
0.491,-1.361
1.859,0.809
1.512,-2.951
1.671,-6.000
3.038,-1.435
0.580,5.915
-3.840,4.249
-4.193,-0.201
-4.430,-1.040
-1.572,4.647
4.837,7.671
8.554,7.419
3.637,8.808
-1.469,4.255
-0.262,-1.403
-0.088,-4.914
-4.516,-5.816
-7.424,-3.734
-4.209,-0.386
2.119,1.725
6.897,5.244
4.718,1.117
0.671,-6.566
0.195,-6.095
1.991,0.601
4.578,2.384
6.409,1.976
6.973,2.270
4.777,-2.890
-2.086,-5.865
-2.649,0.688
3.491,3.544
7.175,3.310
0.939,-2.681
-2.420,-6.355
0.771,-3.936
1.782,-2.823
