Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 9:19:38 PM
Start Time: 00:00:00.000		End Time: 00:01:01.438

EEG-C,EEG-D
-3.631,-5.835
-5.464,-6.550
-8.431,-6.374
-5.197,-6.349
-0.172,-9.553
0.233,-10.999
-0.457,-3.475
0.261,4.436
-2.125,0.826
-2.757,-7.799
-1.117,-5.614
0.966,6.101
1.436,8.592
-2.469,-0.257
-9.930,-5.440
-9.037,-5.087
-0.796,0.222
-4.072,1.004
-8.591,1.638
-2.108,2.344
3.025,1.167
2.170,4.742
2.107,8.766
-0.980,5.174
-6.948,-1.797
-5.734,-0.449
-0.713,6.339
1.626,5.681
0.836,-1.235
-2.191,-6.319
-2.030,-8.912
-0.910,-7.671
-1.719,1.788
1.998,6.999
6.276,-1.533
3.328,-6.552
-4.504,-6.799
-7.040,-5.481
-1.320,-2.254
1.700,-2.794
-0.223,-4.605
-3.720,-5.756
-4.178,-5.950
0.503,-6.155
3.283,-8.478
0.585,-6.607
-2.652,-6.448
-1.801,-9.133
-2.016,-8.465
-3.814,-4.585
-6.517,-6.434
-4.140,-9.809
-0.922,-10.745
0.499,-12.571
6.081,-11.187
9.522,-5.997
6.069,-6.784
3.681,-9.091
-6.135,-5.395
-16.890,-4.279
-12.255,-2.743
1.391,0.095
5.106,-2.460
0.660,-6.179
0.281,-5.156
1.208,-6.391
0.362,-13.430
-0.424,-20.142
0.747,-24.067
6.852,-21.312
11.276,-10.493
7.342,-0.835
5.141,2.847
8.868,4.522
11.760,6.825
11.133,9.289
3.509,7.149
-3.034,0.112
-3.306,-9.339
-4.288,-13.184
-3.713,-5.320
1.281,4.839
0.276,5.862
-6.430,-1.834
-8.507,-3.671
-3.749,1.804
1.281,6.773
0.461,8.781
-0.468,7.844
1.060,4.820
-0.417,8.372
-3.873,11.734
-4.359,9.666
-0.212,4.324
3.344,-4.098
4.204,-8.037
5.559,-3.049
2.279,2.497
-2.273,2.012
-4.443,-3.694
-6.862,-6.882
-4.607,-4.224
2.601,-0.595
4.514,1.720
0.679,4.774
-0.423,6.328
-0.519,6.698
-2.031,3.102
-5.632,-2.413
-6.113,-3.606
-3.569,-3.226
-3.878,-2.396
-3.182,-2.151
1.521,2.439
-0.030,7.355
-7.735,6.037
-10.732,0.763
-8.893,0.831
-5.423,1.343
5.065,-1.682
13.361,-2.979
7.932,-5.343
3.205,-6.998
3.997,-3.762
5.362,3.185
4.742,5.716
-4.826,0.884
-12.755,-2.990
-5.854,-4.977
4.544,-1.453
6.462,8.964
2.939,8.157
-0.315,-1.897
-2.265,-3.186
-2.962,-1.558
-4.095,-2.660
-1.439,-1.442
-0.655,1.226
-4.371,5.178
-7.650,6.018
-4.564,7.065
0.933,7.388
5.629,4.635
7.221,4.906
3.289,4.726
0.766,5.317
0.876,5.912
1.752,0.616
5.339,-2.968
8.073,0.358
6.040,9.580
1.298,13.913
-1.798,8.969
-3.437,2.077
-5.462,-1.791
-2.914,3.662
2.073,7.687
4.572,0.531
5.062,-0.408
2.893,7.637
-2.472,10.872
-7.541,8.520
-6.383,6.399
-0.434,7.082
1.111,10.343
1.914,10.131
3.582,7.195
3.964,2.664
8.355,1.500
11.139,2.478
2.730,-1.792
-0.440,-3.312
7.089,3.927
5.753,6.508
0.532,2.046
0.416,2.146
-4.873,1.908
-7.487,0.646
-0.363,0.781
3.422,-1.252
0.392,-2.078
-4.333,-1.084
-7.468,0.036
-5.949,3.176
-5.856,5.726
-7.945,9.022
-3.599,7.225
0.603,1.820
-1.244,4.677
-7.344,5.184
-6.499,-0.153
2.622,-4.925
11.304,-2.288
9.815,1.710
-1.678,-0.576
-3.253,-2.188
1.882,-2.095
0.303,-3.852
-1.816,-3.789
0.095,-0.197
1.729,1.103
1.708,-1.932
-0.917,-6.621
-2.995,-5.489
-5.613,1.707
-7.410,1.236
-6.449,-4.842
-2.052,-2.873
5.011,3.957
