Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:50:36 PM
Start Time: 00:00:00.000		End Time: 00:01:01.750

EEG-C,EEG-D
-1.793,9.335
-5.383,1.563
-5.681,6.499
-3.696,15.116
-4.049,7.870
-4.075,-2.764
-3.642,-1.769
-0.908,10.543
0.832,21.153
-2.446,11.075
-3.680,-4.588
-0.622,-6.879
-3.789,-2.922
-6.603,2.865
-3.208,5.157
-0.546,-0.311
-4.902,-9.349
-9.124,-6.264
-3.514,10.222
2.110,14.278
2.678,0.457
2.892,-7.997
1.802,-1.152
2.031,13.360
5.989,16.792
8.093,3.098
2.790,-11.641
-6.843,-12.642
-9.282,-0.487
-1.568,6.748
6.072,1.564
7.638,-10.083
1.704,-13.798
-1.383,-0.761
1.975,7.290
6.051,-4.660
8.644,-18.282
6.432,-14.079
-2.553,-5.215
-5.705,-4.179
-2.993,-9.814
-0.550,-16.828
2.886,-16.122
7.898,-6.340
5.763,1.332
-2.502,-4.928
-4.127,-19.042
2.529,-18.557
7.417,-6.776
5.745,1.335
2.214,-1.323
-2.410,-11.975
-5.021,-17.771
-3.676,-15.676
-4.886,-11.571
-7.594,-7.889
-4.636,-5.134
2.303,0.464
2.355,5.076
0.026,1.642
3.716,-4.247
7.661,-1.504
11.371,6.714
13.396,8.125
12.625,4.026
6.246,-3.563
-0.174,-5.191
-5.211,2.063
-7.142,7.815
-0.058,4.083
7.261,-4.827
8.439,-0.957
7.474,13.001
4.661,12.841
3.806,-1.125
5.902,-8.854
8.032,-3.118
8.905,7.955
5.580,5.649
-0.731,-8.830
-2.708,-13.979
-0.008,-2.226
3.948,12.517
10.142,15.110
9.242,1.811
2.063,-6.847
-0.140,-0.212
-1.431,6.046
-6.024,6.737
-4.795,-2.543
2.403,-15.668
7.978,-11.391
6.283,6.977
1.320,16.289
3.324,4.078
7.844,-8.103
3.742,-5.430
-1.623,2.754
-0.651,6.567
2.943,1.826
6.489,-3.555
8.409,2.687
6.611,12.585
6.321,8.187
9.105,-3.366
9.433,-5.737
7.748,-0.619
5.739,5.085
3.470,4.064
6.064,-0.822
5.045,-2.637
0.587,-1.868
3.196,4.091
5.795,14.112
5.811,12.344
2.699,1.122
-2.521,0.477
-1.825,7.089
-0.319,2.988
-1.007,-3.454
1.051,-3.424
1.578,-2.812
1.401,-1.460
1.904,1.208
-3.111,3.317
-5.906,7.936
0.563,12.021
11.961,14.174
13.391,8.068
7.027,-1.304
5.349,1.722
5.117,6.607
1.343,-2.965
3.039,-13.060
9.990,-10.463
10.730,-1.777
5.091,6.442
-0.083,4.467
-2.044,-5.504
-0.432,-7.254
3.037,-3.061
2.863,3.053
1.126,3.027
-2.299,-5.315
-2.869,-9.290
1.617,-4.634
4.996,7.862
-1.501,7.396
-9.272,-9.185
-5.085,-19.841
-0.074,-12.260
-1.637,3.354
-2.535,4.349
-1.807,-12.110
0.317,-19.684
-0.426,-12.791
-2.697,-0.377
-5.432,1.561
-6.853,-3.514
-7.420,-5.229
-7.586,-4.275
-6.946,-5.022
-3.249,-2.315
-0.778,-2.223
2.779,-4.761
4.622,0.154
-0.906,7.634
-3.985,5.571
2.259,1.206
4.649,-5.065
-3.224,-12.426
-4.855,-11.200
0.060,-2.650
-1.284,-6.211
-3.864,-14.791
-1.158,-13.264
5.074,-6.536
4.861,-2.969
0.067,-7.996
0.115,-11.466
-5.458,-7.731
-17.400,-8.499
-17.186,-9.571
-3.100,-6.666
8.221,-2.233
8.921,2.568
5.429,3.614
2.090,0.760
-1.991,-6.766
-1.737,-5.352
-3.311,-2.164
-4.615,-9.064
-0.996,-12.442
1.719,-6.781
2.888,2.887
1.525,7.952
3.171,4.235
7.546,-4.331
5.397,-10.035
-0.443,-4.737
-5.233,1.507
-7.795,1.132
-4.587,-2.162
3.554,-3.579
6.720,-3.599
5.190,-2.624
2.438,-11.365
-2.979,-29.689
-1.397,-35.479
9.837,-19.889
15.623,-0.492
11.675,11.643
6.424,9.826
9.209,8.084
5.888,9.574
-6.737,7.966
-12.273,5.044
-4.987,-0.926
0.151,-3.591
-2.609,-0.630
-5.964,6.965
-5.682,9.033
-0.313,2.073
-0.045,-2.390
-6.651,-3.390
-6.996,-1.697
-1.836,1.411
-0.359,0.074
0.203,-0.382
-3.033,0.645
-3.992,4.645
4.794,6.058
8.393,1.935
0.794,-5.142
-9.572,-8.605
-11.829,-3.789
-6.653,0.368
-3.448,-1.488
-2.122,-2.203
-5.473,-0.632
-6.892,-1.151
-3.857,-1.375
-3.986,-3.757
-7.079,-5.562
-9.675,-2.571
-8.922,2.230
-3.589,3.461
1.051,1.750
4.735,2.953
2.053,1.184
-7.015,-4.244
-11.863,-3.657
-3.499,2.669
5.543,6.908
0.913,7.025
-6.516,1.182
-1.055,-6.478
2.427,-8.712
-4.774,-4.706
-5.175,1.569
4.014,1.650
8.574,-2.674
-0.785,-7.344
-7.645,-7.678
-1.077,-1.090
0.520,-3.757
-6.542,-13.880
-8.088,-15.443
-2.033,-5.895
-0.705,4.328
1.237,4.681
8.279,2.970
12.031,5.418
5.899,5.935
2.507,7.531
6.846,8.416
5.211,8.018
-3.969,8.678
-5.341,10.301
2.452,14.086
7.780,15.187
6.876,8.303
6.003,4.126
8.156,12.335
6.741,22.230
4.126,23.790
9.809,19.208
6.966,12.101
-5.450,11.625
-10.168,16.898
-7.157,16.394
-5.143,7.946
-1.824,1.252
-0.648,1.604
-1.056,5.938
-2.272,8.958
-0.963,7.273
2.758,4.600
-1.480,-0.118
-7.953,-2.239
-9.299,1.516
-10.060,0.464
-8.375,-3.263
-4.723,-4.191
-3.672,-9.410
-6.813,-15.765
-5.438,-13.724
3.233,-1.316
5.033,1.431
-1.050,-6.754
-3.487,-9.467
0.553,-6.516
6.583,0.671
6.866,1.913
-0.499,-6.415
0.040,-10.819
-0.610,-9.811
-10.339,-10.414
-16.469,-13.542
-13.680,-17.219
-3.500,-15.008
4.108,-7.763
-0.100,-2.700
-5.646,-3.610
-3.203,-2.424
-0.549,1.834
-0.504,0.455
0.771,-2.236
0.222,0.594
-0.574,3.288
4.747,0.710
10.680,-0.221
5.688,5.138
-2.672,9.299
0.498,8.281
6.189,2.263
3.886,-1.650
3.999,0.385
12.331,6.225
12.186,8.883
7.625,3.426
3.977,-2.314
-6.797,-6.932
-12.204,-5.420
0.309,6.271
17.935,8.864
18.307,3.038
3.837,-2.532
-4.827,-6.301
0.047,-2.586
2.456,0.699
-3.917,-2.043
-3.770,-1.236
1.364,4.344
-0.159,2.875
-4.589,-1.843
-1.708,-1.937
5.082,-0.252
11.442,2.187
8.305,1.695
-1.843,-0.087
-7.113,-1.919
-8.828,-8.404
-8.091,-13.287
-2.064,-8.245
1.465,-0.808
2.539,0.424
1.885,0.044
-0.608,0.454
-1.924,-4.985
0.816,-9.317
1.709,-8.362
-1.141,-2.342
-3.628,1.870
0.051,2.558
6.217,1.791
0.080,-4.993
-11.391,-10.337
-5.245,-7.025
5.130,-3.861
3.380,-3.176
0.134,-1.653
3.759,0.368
5.521,1.616
5.308,-0.673
3.300,-6.009
-3.795,-8.465
-5.677,-2.387
-3.018,-0.194
0.568,-5.114
8.383,-3.919
12.466,1.677
11.415,5.178
5.936,4.960
-4.380,-0.949
-6.900,-8.143
-8.196,-7.703
-11.261,-1.498
-8.478,-0.749
-2.724,-6.203
-1.723,-7.241
-7.148,-4.628
-5.915,-0.992
3.535,0.582
3.311,-5.194
-6.200,-10.343
-15.363,-11.360
-14.750,-8.361
-4.888,-4.300
-1.180,-5.976
-6.239,-6.444
-8.503,-2.913
-4.268,-3.726
0.169,-4.398
0.869,0.519
-4.083,5.570
-6.397,4.061
-6.534,-2.623
3.186,-0.286
12.199,4.271
3.247,-0.310
-4.646,-2.463
-2.166,-0.690
-1.094,-0.890
-4.018,-3.612
-2.826,-0.278
1.824,6.508
2.022,1.338
0.065,-3.991
0.221,-2.167
-0.847,-0.051
-3.020,0.682
-1.949,-0.153
-1.786,-0.614
-5.752,0.057
-8.828,-3.064
-3.808,-2.365
5.349,-0.612
7.367,0.798
2.101,4.136
0.566,5.631
3.087,4.588
7.588,3.870
7.701,2.803
2.224,-2.139
-0.824,-5.682
1.095,-3.724
7.256,2.888
10.531,3.705
-0.258,-6.313
-10.289,-14.444
-4.316,-12.070
-1.826,-4.728
-7.886,0.100
-7.512,0.497
0.313,1.532
3.155,4.087
-0.185,6.290
-1.016,3.981
-0.538,2.649
-1.708,6.336
-0.283,9.476
4.271,7.714
6.829,4.044
4.473,3.432
-1.895,1.268
-2.397,0.006
3.688,6.481
7.399,9.683
5.842,8.862
5.344,8.784
5.912,3.555
2.818,-3.101
0.200,-5.761
1.631,-0.353
2.465,4.946
3.987,-0.815
2.007,-11.960
-7.053,-19.963
-10.597,-23.002
-1.260,-18.778
14.561,-11.433
19.840,-8.810
16.568,-5.441
12.446,1.508
7.204,4.864
2.884,9.366
3.289,15.252
2.967,11.659
-1.539,1.113
3.363,0.920
7.458,6.546
2.404,7.436
-3.776,2.752
-6.724,-1.980
-5.055,-0.339
-1.203,4.949
-0.703,8.731
-1.592,6.817
1.672,3.678
3.576,2.631
-1.014,-0.722
-2.020,-1.454
-4.249,3.014
-5.220,8.100
-3.992,5.485
-5.866,-0.991
-9.335,-4.355
-7.440,-3.487
-4.909,-4.227
-6.131,-2.661
-7.923,0.915
-8.248,2.196
-6.479,2.893
-4.546,0.162
-0.413,-2.260
3.879,-2.462
6.360,1.965
-0.330,0.075
-2.882,-3.095
2.942,-1.094
4.557,0.548
-0.946,-1.926
-6.739,-2.565
-8.570,1.255
-6.467,1.214
-2.709,-2.434
-2.177,-4.343
-4.637,-5.812
-2.709,-4.564
0.463,-0.981
-2.208,1.537
-4.253,-1.670
-1.634,-5.839
4.061,1.236
9.852,11.640
11.522,14.302
4.328,9.967
-3.707,4.134
-4.454,1.527
-6.302,-2.255
-14.320,-6.628
-13.688,-9.940
0.147,-5.210
