Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:38:10 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
18.897,-7.966
19.814,2.181
10.993,2.107
1.833,2.380
0.083,12.784
-2.286,14.696
-3.973,4.084
-0.074,4.986
2.367,17.943
1.289,26.091
-0.518,24.683
-1.717,20.424
-2.455,19.464
-0.837,22.155
1.560,19.665
3.484,14.290
4.332,14.573
0.542,13.882
-5.179,10.917
-4.666,7.879
1.669,10.022
3.139,11.965
-0.720,9.952
-4.093,7.262
-4.418,8.991
-2.326,12.346
-1.232,12.013
-0.160,11.190
0.917,9.915
-1.814,8.574
-2.206,6.280
-3.062,2.207
-3.025,7.117
-2.764,9.906
-0.695,0.865
4.763,-3.588
7.755,-2.777
5.963,-1.392
2.900,0.013
3.397,-2.215
3.780,-7.730
-2.342,-9.995
-7.521,-4.239
-3.684,2.176
4.127,2.038
3.870,1.564
-2.791,1.738
-7.746,-3.084
-5.309,-4.707
0.643,1.571
1.312,2.749
-2.984,-4.245
-3.657,-5.470
-0.884,-3.142
1.532,-2.147
-0.596,-0.167
-2.385,2.482
1.936,6.655
1.669,0.117
-6.632,-11.199
-9.256,-7.564
-3.594,0.812
1.982,-1.968
0.808,-13.715
-0.688,-16.057
-2.319,-7.511
-3.771,-3.799
-2.282,-6.774
0.541,-4.087
3.773,5.263
4.938,8.603
1.082,6.165
-2.487,6.260
-1.050,4.428
2.331,4.313
4.001,7.869
4.361,8.125
5.809,4.839
5.138,3.933
1.574,6.397
-1.279,8.281
-1.388,3.684
0.966,-1.106
1.617,1.939
-1.783,3.660
-3.871,2.749
-1.043,-0.529
0.736,-4.500
0.033,-0.546
1.753,5.091
1.065,2.391
-5.253,-5.138
-5.078,-2.516
1.655,3.674
2.158,2.321
-3.211,-2.646
-3.062,-2.356
0.312,0.836
2.572,3.993
4.308,11.082
4.736,13.407
8.385,9.207
11.187,8.281
7.715,11.985
7.670,13.470
9.702,10.565
4.333,9.814
-4.678,11.104
-5.342,9.857
1.469,9.576
6.371,13.964
7.080,15.091
6.201,12.955
3.432,11.792
-1.243,9.123
-3.090,5.267
-0.905,7.916
1.648,10.273
0.647,5.684
-2.124,0.603
-1.585,1.884
1.663,1.516
2.249,0.088
1.688,3.515
1.002,9.553
-0.419,6.778
0.280,-1.726
2.460,0.381
2.524,0.458
2.122,-1.783
3.649,-0.995
6.777,-4.438
9.483,-6.229
8.918,-0.861
6.574,4.167
2.216,3.376
-2.762,-3.063
-3.220,-6.332
0.259,-1.496
2.166,1.082
2.635,0.478
2.124,-0.991
1.574,-2.796
1.204,0.253
-1.789,-1.377
-4.431,-10.644
-2.287,-10.014
1.797,4.545
2.133,11.009
1.704,5.883
2.908,3.615
2.365,6.951
1.330,13.306
0.209,13.226
0.973,9.720
4.964,7.201
6.768,6.937
2.920,5.391
1.342,-1.986
3.167,-7.440
0.884,-5.045
-2.357,-0.410
-2.169,2.574
-0.691,-0.303
1.211,-7.532
2.255,-11.512
-0.511,-7.954
-3.319,-1.854
-4.100,-0.513
-7.292,-6.201
-8.813,-7.784
-4.203,-6.116
-0.338,-10.247
-4.102,-13.511
-6.798,-10.477
-4.263,-10.001
-4.059,-14.832
-5.244,-14.397
-4.304,-9.765
-1.275,-6.808
2.573,-0.267
2.749,2.721
-0.621,-3.148
-3.175,-4.623
-4.240,-3.855
-9.684,-13.215
-15.212,-19.320
-12.847,-17.287
-7.648,-17.563
-6.338,-21.641
-8.581,-23.467
-12.446,-24.015
-17.382,-24.100
-18.484,-22.005
-14.792,-19.922
-13.879,-19.736
-11.796,-16.135
-9.078,-15.329
-9.753,-22.323
-9.917,-26.591
-8.802,-21.450
-6.574,-13.190
-6.746,-12.914
-10.830,-17.635
-10.979,-14.399
-7.418,-9.319
-4.921,-7.042
-6.110,-10.803
-7.702,-13.744
-8.331,-11.242
-9.239,-7.470
-9.913,-7.966
-6.172,-7.915
-1.655,-3.461
-0.625,-5.537
-3.373,-10.995
-4.602,-9.087
-2.971,-1.683
-0.561,4.097
3.270,-0.731
3.030,-10.525
-2.921,-12.657
-4.632,-9.919
0.256,-8.149
4.233,-6.610
2.535,-1.953
-0.752,5.264
1.780,5.565
3.859,-1.283
-0.766,-0.955
-5.126,3.949
-5.012,-1.542
-2.413,-6.420
0.019,-1.631
-0.359,0.291
0.523,-1.871
4.254,-0.822
6.489,2.646
7.123,3.670
2.826,-1.057
-3.704,-0.377
-5.105,4.628
-0.358,4.246
0.848,-2.124
-2.897,-4.863
-4.448,2.705
-2.349,10.026
-0.161,10.913
-2.119,8.972
-4.859,7.370
-1.287,8.844
4.210,8.797
4.761,5.551
0.499,1.812
-1.970,1.608
-0.639,-0.074
4.306,-1.826
6.951,0.623
2.705,4.937
-3.707,7.866
-5.057,9.119
-5.716,0.846
-12.118,-10.986
-17.745,-12.088
-15.110,-9.804
-5.711,-17.079
1.707,-28.670
7.619,-29.668
14.792,-25.658
20.754,-21.395
18.854,-12.148
14.647,1.795
10.865,9.520
3.169,9.394
-5.474,8.210
-4.416,6.588
0.914,5.941
0.627,6.257
-3.032,3.712
